feature,target,pearson_r,pearson_p,spearman_r,spearman_p,n,abs_spearman
C3_open_location,C6_high_excursion,-0.028367071933215353,0.10195700755761596,-0.011775235133829002,0.4972890508127925,3325,0.011775235133829002
H4_bullish_engulf,C5_high_excursion,0.025588304608565492,0.1401640615098158,0.011755658682008749,0.49800449284071124,3325,0.011755658682008749
C3_lower_wick_ratio,C6_high_excursion,0.0009120073410647115,0.9580752009034633,0.0117312217179739,0.4988983350316174,3325,0.0117312217179739
C4_volume,C5_return,0.00446563445487745,0.7968657528415151,-0.011647155986076546,0.5019797434896112,3325,0.011647155986076546
H4_same_direction,C6_return,0.02357157287867507,0.17418432529543437,0.011474966322674031,0.5083226042044995,3325,0.011474966322674031
H4_opposite_direction,C6_return,-0.02357157287867507,0.17418432529543437,-0.011474966322674031,0.5083226042044995,3325,0.011474966322674031
C4_volume_ratio,C7_return,0.004231568095161454,0.8072978406527543,0.011290048779461926,0.5151808130967355,3325,0.011290048779461926
C4_lower_wick_ratio,C7_return,-0.010784918587106042,0.5341569164141037,-0.01126223297138116,0.5162165839721241,3325,0.01126223297138116
C2_open_location,C7_high_excursion,0.003022837589662519,0.8616767117782018,0.01119721333292004,0.5186419087235481,3325,0.01119721333292004
C3_C2_range_ratio,C7_high_excursion,-0.01853667218027329,0.2852650225712974,0.0111887078684742,0.5189596093371134,3325,0.0111887078684742
H4_2_open_location,C6_high_excursion,-0.0235445256454445,0.17467916156866353,0.011118106350041785,0.5216006274037002,3325,0.011118106350041785
C2_upper_wick,C6_return,-0.01787812700067306,0.302729453869398,-0.011017087138023225,0.5253914753468181,3325,0.011017087138023225
C3_upper_wick,C7_low_excursion,0.03623417235293739,0.03668389950285905,0.01095093127547997,0.5278816530303313,3325,0.01095093127547997
C2_low,C5_high_excursion,-0.00913165600617915,0.5986311846194607,-0.01093906848232747,0.5283288162549888,3325,0.01093906848232747
H4_2_open_location,C5_high_excursion,-0.023432498221372017,0.17673990608088166,0.010934266764853096,0.528509869880904,3325,0.010934266764853096
H4_2_low,C5_low_excursion,-0.02279889130190757,0.18873695380188327,0.010858281717572976,0.5313791609803031,3325,0.010858281717572976
C1_upper_wick_ratio,C6_return,0.001490577229317142,0.9315311209345785,-0.010753883871180085,0.5353341887351257,3325,0.010753883871180085
H4_1_body_ratio,C7_return,0.005186066849197153,0.7649913419772173,0.010710749867082843,0.5369726040270398,3325,0.010710749867082843
H4_1_body,C6_return,0.019517248380157066,0.26054520423750954,-0.010682517381428598,0.5380463581979188,3325,0.010682517381428598
C2_body,C7_return,0.02638085762834546,0.12828815702053523,-0.010657328132970035,0.5390052786527457,3325,0.010657328132970035
all_bullish,C5_low_excursion,0.02396158022410734,0.1671649438729293,0.010633208992236649,0.5399242632189227,3325,0.010633208992236649
C1_open_location,C5_low_excursion,-0.00040858610495635855,0.9812104653865147,-0.010614232231485358,0.5406478639842364,3325,0.010614232231485358
C3_volume,C6_low_excursion,0.009388982885749318,0.5883673083104284,-0.010545186452127089,0.5432847232215106,3325,0.010545186452127089
C4_range,C7_return,0.030141855098613116,0.08224509830120214,0.010530480393479827,0.543847173412198,3325,0.010530480393479827
C3_close_location,C5_low_excursion,0.026861814949977275,0.12147193388357982,-0.010479545471059497,0.5457974734899997,3325,0.010479545471059497
H4_1_return,C5_low_excursion,0.002132081973070495,0.9021896455882731,-0.010409958348206488,0.5484675585483902,3325,0.010409958348206488
H4_inside,C5_return,-0.020589094514607928,0.23526528898301124,-0.010367850162770753,0.550086391411653,3325,0.010367850162770753
H4_1_open_location,C7_return,-0.0028720057037380144,0.868514246701898,0.01032392490119386,0.5517775842294589,3325,0.01032392490119386
H4_bullish_engulf,C5_return,-0.006083766078721796,0.7258296279993242,-0.010217849742478347,0.5558721447454427,3325,0.010217849742478347
C1_close_location,C5_return,0.007093583167555091,0.682622366654366,0.01013834900277596,0.5589506040951214,3325,0.01013834900277596
C4_vs_avg_range,C6_low_excursion,0.02642363427644375,0.12767012819001441,-0.010103567267313427,0.5603000337677078,3325,0.010103567267313427
C1_lower_wick_ratio,C6_high_excursion,-0.0015956446635405075,0.9267180436119978,-0.010098392639413799,0.5605009289637053,3325,0.010098392639413799
C1_close_location,C5_high_excursion,0.0030736534580690306,0.8593754237184196,0.009994389576221821,0.5645460296667095,3325,0.009994389576221821
C1_lower_wick_ratio,C5_high_excursion,-0.004580438287069586,0.7917621725394777,0.00998032886714595,0.5650939832717495,3325,0.00998032886714595
H4_2_lower_wick,C5_return,0.01085712372911633,0.5314229490788742,-0.009919532520727302,0.5674661876070672,3325,0.009919532520727302
C3_close_location,C7_low_excursion,0.002063674316128406,0.9053128697789385,-0.009897644687652446,0.5683213914149803,3325,0.009897644687652446
C1_close_location,C6_high_excursion,0.0029393401096747206,0.8654605864763264,0.009826340835065964,0.5711116475400877,3325,0.009826340835065964
C1_close_location,C6_low_excursion,0.008535922987522308,0.6226986856708111,0.009816478917501219,0.571498075693219,3325,0.009816478917501219
H4_inside,C6_return,-0.0072440509354123606,0.6762682839039671,-0.009801629590436262,0.572080164284831,3325,0.009801629590436262
C6_direction,C5_high_excursion,-0.010956766778335802,0.5276617568698101,-0.009694318122635744,0.5762950860033429,3325,0.009694318122635744
H4_bullish_engulf,C5_low_excursion,-0.012319774175195041,0.47760946687477907,-0.009665614996543597,0.5774249493355177,3325,0.009665614996543597
C2_return,C7_low_excursion,0.001696842588517532,0.9220847570343147,-0.00964581249862866,0.578205057672012,3325,0.00964581249862866
C3_lower_wick,C5_low_excursion,0.05841065848423431,0.0007524088590616698,0.00961015632240389,0.5796109605618722,3325,0.00961015632240389
C2_open_location,C5_high_excursion,-0.01667363320464057,0.3364747951081007,0.009584814570870957,0.5806111450130197,3325,0.009584814570870957
H4_1_open_location,C7_high_excursion,0.007094939481023422,0.6825649896999243,0.009564782673869893,0.5814023322192805,3325,0.009564782673869893
H4_bearish_engulf,C6_low_excursion,-0.02010310121143091,0.24650404114781438,-0.009556300261138805,0.5817375085553883,3325,0.009556300261138805
H4_1_low,C5_low_excursion,-0.023462748901320114,0.17618166845571642,0.009537647962637242,0.582474857835167,3325,0.009537647962637242
H4_1_volume,C7_low_excursion,0.00511430941457635,0.768149333318909,-0.009462837121408798,0.5854365995036899,3325,0.009462837121408798
C1_low,C5_high_excursion,-0.009217337379350076,0.5952046411606834,-0.009342549649553967,0.5902133498373096,3325,0.009342549649553967
H4_opposite_direction,C7_return,-0.012109726626522321,0.4851497167357711,-0.009313589949465082,0.5913660460307353,3325,0.009313589949465082
H4_same_direction,C7_return,0.012109726626522321,0.4851497167357711,0.009313589949465082,0.5913660460307353,3325,0.009313589949465082
H4_1_body_ratio,C7_high_excursion,-0.015487081521157263,0.37199297548716426,-0.009257959844042886,0.593583212854233,3325,0.009257959844042886
C2_volume,C6_return,0.03306745490973727,0.05657669706566531,-0.009255485300628146,0.5936819253688495,3325,0.009255485300628146
H4_2_lower_wick_ratio,C6_return,-0.010990832161058624,0.5263790214779959,-0.009249708420889825,0.5939124012783352,3325,0.009249708420889825
C1_open_location,C7_return,-0.005833513892819591,0.7366799366853424,0.009233476763404573,0.5945602026262138,3325,0.009233476763404573
C3_close_location,C5_return,0.005016164796290157,0.7724748312488391,-0.009211401961862613,0.5954417199015627,3325,0.009211401961862613
C1_upper_wick_ratio,C7_low_excursion,-2.2615739125443277e-05,0.9989598805403576,-0.009179291402168957,0.5967250599430904,3325,0.009179291402168957
C1_close_location,C7_return,-0.007677310519782882,0.6581018296056231,-0.009115512023723193,0.5992778099132314,3325,0.009115512023723193
C4_trades,C5_return,0.0015114344329821994,0.9305754599464631,-0.009084806444794938,0.6005085522650884,3325,0.009084806444794938
C3_lower_wick,C7_return,0.008566561670267588,0.621450705220836,-0.00905299947049787,0.6017846436626804,3325,0.00905299947049787
C1_open_location,C7_high_excursion,0.015284973496177603,0.37826660120267325,0.00905285148768517,0.6017905835685606,3325,0.00905285148768517
C3_C2_range_ratio,C7_low_excursion,-0.019768941882558365,0.2544465094056315,0.009022323494567877,0.6030165162261909,3325,0.009022323494567877
C3_lower_wick_ratio,C7_return,-0.013281574151894255,0.44391510192776246,-0.00893095598639109,0.6066923142754672,3325,0.00893095598639109
C1_lower_wick_ratio,C7_return,-0.01061509767197147,0.5406148534259977,-0.008885291432696483,0.6085331842435913,3325,0.008885291432696483
C2_upper_wick_ratio,C6_high_excursion,0.010376404203286964,0.5497573443151937,0.008878938682921176,0.6087894788318926,3325,0.008878938682921176
C4_open_location,C7_high_excursion,-0.022289556694649944,0.19880804653450457,0.008870581291806278,0.6091267215675964,3325,0.008870581291806278
last2_bearish,C6_high_excursion,-0.020305747944952636,0.24177288141295927,0.00885258077332352,0.6098533718696946,3325,0.00885258077332352
C1_return,C5_high_excursion,-0.0004885375655214732,0.9775346518173247,0.00885036643502673,0.6099427875218812,3325,0.00885036643502673
C1_body,C5_return,0.009972850768302458,0.5653855129911846,-0.008802985873819346,0.6118574218167929,3325,0.008802985873819346
H4_1_upper_wick_ratio,C6_return,0.0019866136425187916,0.9088329084274477,0.008790165837287858,0.6123759323236707,3325,0.008790165837287858
H4_1_body,C5_return,0.020134766317692093,0.24576051696712917,-0.00855489926838601,0.6219256122934897,3325,0.00855489926838601
H4_1_upper_wick_ratio,C7_high_excursion,0.013468329464489628,0.43753352799107165,0.008521400453895484,0.6232905991967437,3325,0.008521400453895484
C2_lower_wick_ratio,C5_high_excursion,-0.0014572672580411023,0.9330575621987329,0.008501880497046917,0.6240865823946791,3325,0.008501880497046917
H4_1_volume,C5_return,0.02566530282189823,0.13897447062437288,-0.008451673464774203,0.6261359348118342,3325,0.008451673464774203
C3_upper_wick_ratio,C5_low_excursion,0.007648238883474366,0.6593146497944466,0.008427062020989003,0.6271415820487173,3325,0.008427062020989003
C3_upper_wick_ratio,C6_low_excursion,0.024144204163900965,0.16395203498363076,0.008420472347127367,0.6274109601257107,3325,0.008420472347127367
H4_2_range,C7_return,0.041954940977417234,0.015546326562351505,0.008414722034234863,0.6276460666845511,3325,0.008414722034234863
C4_trades,C6_return,0.0018683641129237892,0.9142378615838261,-0.008313317229104984,0.6317982810930585,3325,0.008313317229104984
H4_2_trades,C5_return,0.002063798760540714,0.9053071867929321,-0.008302240029238754,0.6322525655921709,3325,0.008302240029238754
C1_body_ratio,C7_high_excursion,0.0026952122294892633,0.876541170738593,0.008289946221852713,0.6327569065737882,3325,0.008289946221852713
H4_2_body_ratio,C6_return,0.0005804588922067883,0.9733091108926281,-0.008212054173539238,0.6359563087000242,3325,0.008212054173539238
C3_open_location,C6_return,0.0048233283345901195,0.7809941505655087,0.00816173255893669,0.6380268810832614,3325,0.00816173255893669
H4_inside,C7_low_excursion,-0.02876010810063759,0.0972956417972348,-0.008101039932250547,0.6405279460478683,3325,0.008101039932250547
C2_range,C5_return,0.008572134580386994,0.6212238252206483,-0.008029488595955437,0.6434817324370483,3325,0.008029488595955437
C1_close_location,C5_low_excursion,0.019326654714176363,0.26523015670947314,0.007865262214215976,0.6502826047920722,3325,0.007865262214215976
H4_1_upper_wick,C6_return,-0.006635509286120815,0.7021035266091765,-0.007843790743999693,0.651173943701413,3325,0.007843790743999693
window_range,C5_return,0.02538634877877953,0.143321394445483,0.0078220093765862,0.6520786568360395,3325,0.0078220093765862
C1_close_location,C6_return,-0.005546188775725245,0.7492025413540266,-0.007789997639369527,0.6534092286743952,3325,0.007789997639369527
H4_inside,C7_return,-0.005289964383700926,0.7604258141329818,-0.007752359216063766,0.6549750842971506,3325,0.007752359216063766
C4_inside_C3,C5_return,0.010003671792120326,0.5641844366810028,-0.00772251476276436,0.6562177700889662,3325,0.00772251476276436
C1_range,C6_low_excursion,0.05687845486816819,0.0010336830165836113,0.007705059394958984,0.6569450310485117,3325,0.007705059394958984
C3_C2_range_ratio,C6_low_excursion,-0.0273559282767523,0.11476750458626547,-0.007666836577865156,0.6585386815758518,3325,0.007666836577865156
C3_trades,C5_return,0.002216146013887827,0.8983536888352915,-0.00765649086326556,0.6589702997751109,3325,0.00765649086326556
H4_2_lower_wick,C7_return,0.009314430468941919,0.5913325758817788,-0.007567130512261685,0.6627030838783985,3325,0.007567130512261685
H4_1_low,C5_high_excursion,-0.006979560692614635,0.6874524556803497,-0.007525784091599868,0.6644330622325458,3325,0.007525784091599868
C4_C3_range_ratio,C5_return,0.002248716385823881,0.896868091217039,0.007505430112280702,0.6652853519611621,3325,0.007505430112280702
H4_bearish_engulf,C5_low_excursion,-0.008342509283320336,0.6306017582819526,-0.007454697357342524,0.6674115839920634,3325,0.007454697357342524
C3_body,C6_low_excursion,0.05636878652523376,0.0011469840919987096,0.0074234989923390015,0.6687204491036258,3325,0.0074234989923390015
C4_body_ratio,C5_low_excursion,0.00028371473211232824,0.986952265911583,-0.00741014519353682,0.669280989075689,3325,0.00741014519353682
H4_1_range,C7_low_excursion,0.05856161601150239,0.000728937368269256,0.007257967166249744,0.6756817712472389,3325,0.007257967166249744
C1_return,C6_return,0.0033694644193232853,0.8460033939932207,0.007166031756432446,0.6795601039213452,3325,0.007166031756432446
C3_lower_wick,C6_return,0.01866221905280401,0.28201442921642533,0.007147010940435485,0.680363568383078,3325,0.007147010940435485
timestamp,C5_return,0.023646841859874125,0.17281276821243502,0.006885937148590289,0.6914279937339587,3325,0.006885937148590289
C4_inside_C3,C6_low_excursion,-0.00669283861933764,0.6996543415542708,-0.006792072169031037,0.6954223379095024,3325,0.006792072169031037
C3_open_location,C5_high_excursion,-0.02509558346339763,0.14796256692351628,-0.006784691581054969,0.6957367728572807,3325,0.006784691581054969
C2_open_location,C7_low_excursion,0.0029823375752269267,0.8635116696461801,0.006769132262375852,0.6963998172783674,3325,0.006769132262375852
H4_2_lower_wick_ratio,C7_high_excursion,0.0005775698308852092,0.9734419076738356,0.006687497925445692,0.699882371674347,3325,0.006687497925445692
C1_upper_wick_ratio,C7_return,0.013297758012342474,0.4433599931841848,-0.006630331825635736,0.7023248673589302,3325,0.006630331825635736
C2_lower_wick,C6_low_excursion,0.03368266449390498,0.05213008946996063,-0.006551332984324063,0.7057052539204074,3325,0.006551332984324063
C3_body_ratio,C5_low_excursion,-0.011082815997363474,0.5229233332027213,-0.0065249837096196485,0.7068340443813464,3325,0.0065249837096196485
C2_volume,C6_low_excursion,0.015208835692117596,0.3806467817416144,-0.006431205763843725,0.7108566622611446,3325,0.006431205763843725
H4_bearish_engulf,C5_return,-0.008876674280411848,0.6088808452295331,0.006327123242337572,0.7153307353686236,3325,0.006327123242337572
C1_open_location,C5_return,-0.005418882520337323,0.7547724074153187,-0.0062861452896114094,0.7170949018241783,3325,0.0062861452896114094
C3_return,C5_high_excursion,-0.0009232827218685715,0.9575573598088971,-0.006239740984086167,0.7190945040400814,3325,0.006239740984086167
C3_lower_wick_ratio,C7_low_excursion,0.0019792688058329205,0.9091685062290603,-0.006184015033172492,0.7214983253342815,3325,0.006184015033172492
C2_volume,C7_low_excursion,0.008557473075312988,0.6218207902302537,-0.006020249999761881,0.7285784224867243,3325,0.006020249999761881
H4_2_volume,C7_return,0.026802550422289954,0.12229622396730773,-0.006011573087615334,0.7289542063700412,3325,0.006011573087615334
C4_body,C7_return,0.029360107113741006,0.09050978926828522,-0.005964282355381004,0.7310034383519015,3325,0.005964282355381004
H4_1_open_location,C6_return,0.00153874867811524,0.9293240938093309,0.005900548353008324,0.7337682363095014,3325,0.005900548353008324
H4_1_lower_wick,C6_low_excursion,0.030607604140178567,0.07761918369968641,-0.005808396476168071,0.7377719102304009,3325,0.005808396476168071
H4_1_volume,C6_low_excursion,0.009813639464109018,0.5716093595269263,-0.0057779639613854015,0.7390956652188798,3325,0.0057779639613854015
window_low,C5_low_excursion,-0.026511625325496765,0.12640613036725806,0.005777589478071338,0.7391119593356951,3325,0.005777589478071338
H4_1_upper_wick_ratio,C5_low_excursion,-0.005746461152348323,0.740466790413374,-0.0056673729441517,0.7439126426020084,3325,0.0056673729441517
window_low,C5_high_excursion,-0.003750689769075024,0.8288359359666285,-0.0056632708857127555,0.7440915087770592,3325,0.0056632708857127555
H4_1_open_location,C7_low_excursion,-0.005363009067706735,0.7572210163791656,-0.005651064464254847,0.7446238392325661,3325,0.005651064464254847
C2_upper_wick_ratio,C5_return,0.004682092093171937,0.7872506007139813,0.005647976460242674,0.7447585285560756,3325,0.005647976460242674
H4_1_lower_wick,C5_low_excursion,0.049290130497252366,0.004470974318547517,-0.005579059566314257,0.7477664963920894,3325,0.005579059566314257
timestamp,C6_low_excursion,0.03541556750342334,0.041148164314311585,0.005490231800684844,0.7516491636212879,3325,0.005490231800684844
H4_opposite_direction,C6_high_excursion,-0.00043295247554993223,0.9800901618892888,0.005406583274193492,0.7553112015156287,3325,0.005406583274193492
H4_same_direction,C6_high_excursion,0.00043295247554993223,0.9800901618892888,-0.005406583274193492,0.7553112015156287,3325,0.005406583274193492
H4_1_body_ratio,C5_return,0.007780158549429302,0.653818413337477,0.005368989823490645,0.7569587976638906,3325,0.005368989823490645
C4_lower_wick,C7_return,0.012181320458024936,0.4825724390319157,-0.005307915560693554,0.7596378321324104,3325,0.005307915560693554
C1_close_location,C7_low_excursion,-0.0005353900539021058,0.9753807987592198,-0.005306500091921719,0.7596999562794599,3325,0.005306500091921719
H4_bearish_engulf,C7_low_excursion,-0.013680310294448989,0.4303543298981526,0.005246696150305927,0.7623261296585838,3325,0.005246696150305927
H4_1_open_location,C6_low_excursion,-0.007364810631609792,0.6711853286274785,-0.005189753322662422,0.7648292079427816,3325,0.005189753322662422
H4_1_open_location,C5_high_excursion,-0.004615374263161214,0.7902108587612648,0.005123509223682063,0.7677442402930309,3325,0.005123509223682063
C3_C2_range_ratio,C5_low_excursion,0.02153259347978779,0.21449237504491203,-0.005107778028656337,0.7684369667267452,3325,0.005107778028656337
C4_volume_ratio,C6_return,0.004554715014698498,0.7929049284809628,-0.004891983961211211,0.7779579428621678,3325,0.004891983961211211
C1_body_ratio,C7_return,0.0016642577454505283,0.9235763537919738,0.004840402397922319,0.7802387580208103,3325,0.004840402397922319
timestamp,C5_high_excursion,0.012992263853409583,0.4539051865889863,-0.004835144219933898,0.7804713688371077,3325,0.004835144219933898
C1_lower_wick,C5_low_excursion,0.04179101034076853,0.01595541030547833,-0.004770181744533078,0.7833467872775782,3325,0.004770181744533078
H4_2_upper_wick,C6_high_excursion,-0.03258614328157583,0.06027165808916462,-0.004769457921960919,0.7833788424097056,3325,0.004769457921960919
C1_body_ratio,C5_high_excursion,0.01017904553816025,0.5573737030089974,-0.0047477894286868045,0.7843386210300479,3325,0.0047477894286868045
C2_open_location,C6_low_excursion,0.003058577545628792,0.8600580399018698,0.0047347929699481225,0.784914440242821,3325,0.0047347929699481225
C3_close_location,C5_high_excursion,-0.00441312876172755,0.7992027933288203,-0.004723020494050536,0.7854361314429072,3325,0.004723020494050536
C2_upper_wick_ratio,C7_low_excursion,0.0017724169934447628,0.9186263423499794,-0.00471544737635351,0.7857717811859406,3325,0.00471544737635351
H4_2_volume,C7_low_excursion,0.012899661054126967,0.45712939963750104,-0.004702755545208425,0.78633438773936,3325,0.004702755545208425
C3_upper_wick_ratio,C7_high_excursion,0.030553823780078895,0.07814227770002502,0.004696970075932449,0.786590884442697,3325,0.004696970075932449
C4_body_vs_C3_body,C6_low_excursion,0.008545058095015587,0.6223264791943478,0.004677974265187555,0.7874332195345941,3325,0.004677974265187555
H4_same_direction,C5_return,0.021085885267946913,0.22415661247807828,0.004587032713224921,0.7914692871724933,3325,0.004587032713224921
H4_opposite_direction,C5_return,-0.021085885267946913,0.22415661247807828,-0.004587032713224921,0.7914692871724933,3325,0.004587032713224921
C2_upper_wick,C5_return,-0.001748547114770991,0.9197185059228387,0.00453956863037981,0.7935780145312683,3325,0.00453956863037981
C1_upper_wick_ratio,C5_high_excursion,0.003428578980072542,0.8433363196310947,0.004508776284888804,0.7949468605937298,3325,0.004508776284888804
C4_break_C3_high,C7_high_excursion,0.021036127828960884,0.22525204049811376,-0.004498971800173102,0.7953828428534349,3325,0.004498971800173102
H4_1_upper_wick,C7_low_excursion,0.024508552286444066,0.157681335516138,0.00438817443803832,0.800314147978685,3325,0.00438817443803832
C4_body,C5_low_excursion,0.04147173804774411,0.016779375943497547,-0.0043274265203627395,0.8030212757108255,3325,0.0043274265203627395
C3_upper_wick_ratio,C7_low_excursion,0.024783799247806777,0.1530658429852818,0.004311317189187754,0.803739558610245,3325,0.004311317189187754
H4_1_upper_wick_ratio,C6_low_excursion,-0.016819597022851934,0.33226127990784476,-0.004310712392898096,0.8037665284995174,3325,0.004310712392898096
C2_volume,C5_return,0.017545391025957147,0.31181830488608314,0.004297752476776473,0.8043445105682,3325,0.004297752476776473
C2_body_ratio,C6_high_excursion,0.005966959118766626,0.7308873957423745,0.004295436184092261,0.8044478230976861,3325,0.004295436184092261
C7_range,C5_return,-0.027185386340557952,0.1170478395152988,-0.004249613126748198,0.8064923472565559,3325,0.004249613126748198
C3_upper_wick,C5_return,0.034721671594732065,0.045284724546080415,0.004240534257081438,0.8068975838899171,3325,0.004240534257081438
H4_2_lower_wick,C5_low_excursion,0.05626044518019539,0.0011725018928337532,0.004196227588406854,0.8088759598563289,3325,0.004196227588406854
C2_body,C5_return,0.024558555029613335,0.15683511897269672,0.004187124830422686,0.809282566805038,3325,0.004187124830422686
H4_1_return,C7_low_excursion,0.00668927779010833,0.6998063742822618,0.0041735804479500075,0.8098876698942354,3325,0.0041735804479500075
C2_body,C6_return,0.02593299148119279,0.13489920372942937,-0.004141899351084735,0.8113034842000906,3325,0.004141899351084735
C1_open_location,C7_low_excursion,0.003968412414716944,0.8190673638711023,-0.004130008749828894,0.8118350294652381,3325,0.004130008749828894
C4_body,C7_low_excursion,0.04221199713977307,0.014923417056419915,0.0041196572945766926,0.8122978409218318,3325,0.0041196572945766926
C1_return,C7_return,0.007251129678648483,0.6759699190402275,0.003976093873673859,0.8187232221191414,3325,0.003976093873673859
C3_range,C5_return,0.04776553723053542,0.005872227611096624,0.0039670267662858735,0.8191294468671879,3325,0.0039670267662858735
C4_body,C6_return,0.017869183981281806,0.30297141030294844,-0.003960336375967365,0.8194292210050415,3325,0.003960336375967365
C4_C3_range_ratio,C7_low_excursion,-0.03956619045781493,0.022516906039503945,-0.003953492312801221,0.8197359080074498,3325,0.003953492312801221
C2_upper_wick_ratio,C6_return,-0.01046042192884353,0.5465306087789408,-0.003908117580685474,0.82176987470843,3325,0.003908117580685474
C3_lower_wick_ratio,C7_high_excursion,-0.009748897403408029,0.5741495205730486,0.0038678336618020188,0.8235766452382363,3325,0.0038678336618020188
H4_2_open_location,C5_low_excursion,-0.012987381570057247,0.4540748555292564,0.0037059337226158402,0.8308473428803524,3325,0.0037059337226158402
C4_range,C5_low_excursion,0.04985163415153894,0.004036535590878238,-0.0036214482945958206,0.8346472607982732,3325,0.0036214482945958206
C3_lower_wick_ratio,C6_return,-0.001696913964155423,0.9220814900571908,0.0036026722959460666,0.8354922803264503,3325,0.0036026722959460666
H4_2_lower_wick_ratio,C6_high_excursion,-0.009854135980991639,0.5700231954234736,-0.0035886509882143854,0.8361234374213257,3325,0.0035886509882143854
C4_inside_C3,C7_return,0.00446224032131896,0.7970167717253835,-0.0035805067384874958,0.8364900922630483,3325,0.0035805067384874958
C3_volume,C5_return,0.006959137709227072,0.6883189455548229,0.0035781769868437696,0.8365949844230026,3325,0.0035781769868437696
C4_upper_wick,C5_low_excursion,0.025072387358057866,0.1483377085349691,0.003576954117847432,0.836650042685791,3325,0.003576954117847432
H4_1_open_location,C5_low_excursion,-0.015885375920785864,0.359819639650768,-0.0035745494382021206,0.8367583129392806,3325,0.0035745494382021206
C4_trades_ratio,C5_return,0.0035671787981050125,0.8370901938850747,-0.0035253079992293317,0.8389760763816058,3325,0.0035253079992293317
C3_range,C6_return,0.04028263809904273,0.020185619293776276,-0.003452657779517457,0.8422504680134126,3325,0.003452657779517457
C4_body_vs_C3_body,C7_return,-0.02285792610777992,0.1875944238854157,0.003410021349267319,0.8441733932591505,3325,0.003410021349267319
C4_body_ratio,C5_high_excursion,0.0005945691859205876,0.9726605366745256,-0.003369153754293779,0.8460174149695486,3325,0.003369153754293779
C4_lower_wick,C6_low_excursion,0.03833905166166919,0.02705529775223455,0.0032518540702072057,0.8513148447382292,3325,0.0032518540702072057
H4_2_body,C6_return,0.032070947490793436,0.06444607103998906,0.0031946436825453428,0.8539010023816425,3325,0.0031946436825453428
C3_body_ratio,C7_return,0.00983930893257362,0.5706036965060779,0.0031787739287592073,0.854618663432703,3325,0.0031787739287592073
C2_upper_wick_ratio,C7_high_excursion,0.010186636968105749,0.557079791592321,-0.003137467035686704,0.8564872036183999,3325,0.003137467035686704
C4_upper_wick,C5_high_excursion,-0.020104931304309206,0.24646102612682422,0.003105174795123401,0.8579485217543172,3325,0.003105174795123401
C2_upper_wick,C7_low_excursion,0.026467029878644396,0.12704552454588036,0.002903543639803487,0.8670837332941078,3325,0.002903543639803487
C4_lower_wick,C6_return,0.027755242574036186,0.10956490439420334,0.002898947571833023,0.8672921770672496,3325,0.002898947571833023
H4_1_upper_wick_ratio,C7_return,0.00797079196267417,0.6459090642538341,0.0028569193331936206,0.8691986942685889,3325,0.0028569193331936206
H4_2_trades,C5_high_excursion,-0.024906211767006997,0.15104646781392556,0.0027941925501487443,0.8720455657358066,3325,0.0027941925501487443
C3_lower_wick_ratio,C6_low_excursion,0.016962033226138293,0.32818258856537025,0.002780504978297669,0.8726670013358866,3325,0.002780504978297669
C4_volume,C7_return,0.016768861498480996,0.33372197501236406,-0.00275916125210433,0.8736361940428302,3325,0.00275916125210433
H4_1_upper_wick_ratio,C7_low_excursion,-0.01361791859135122,0.43246023358349367,-0.002735780207244501,0.8746981164433515,3325,0.002735780207244501
C3_upper_wick_ratio,C7_return,0.0036150888916644005,0.8349334463402688,-0.0026547297460048115,0.8783810081821893,3325,0.0026547297460048115
H4_2_body_ratio,C6_low_excursion,0.007133266089588324,0.6809443949639533,0.0026370024387249425,0.8791868816089996,3325,0.0026370024387249425
H4_1_open_location,C5_return,0.003791643162667473,0.8269964081235148,0.0026367108106006946,0.8792001399079845,3325,0.0026367108106006946
H4_2_body,C7_return,0.038812486416953014,0.025218520143645652,0.002576056857749492,0.8819583828780311,3325,0.002576056857749492
C2_C1_range_ratio,C7_high_excursion,-0.03250000274256333,0.06095359744463867,0.002547053621613834,0.8832778151608001,3325,0.002547053621613834
H4_2_body_ratio,C7_return,0.004782612010884247,0.782796359178524,-0.0024962449582236167,0.8855900109214966,3325,0.0024962449582236167
H4_2_volume,C5_high_excursion,-0.02231253880642591,0.19834532372388747,-0.0023506533865851505,0.892220906132629,3325,0.0023506533865851505
C4_lower_wick_ratio,C7_high_excursion,-0.003420467948693911,0.8437021598494538,-0.002343717948558522,0.8925369689774144,3325,0.002343717948558522
C4_body_ratio,C5_return,0.0004638784685445374,0.9786683205105635,-0.0023241579237752827,0.8934284531804911,3325,0.0023241579237752827
H4_inside,C6_low_excursion,-0.012507528556799371,0.470924098335009,0.0022864812035605026,0.8951460175642054,3325,0.0022864812035605026
C2_upper_wick_ratio,C7_return,0.004485454539899698,0.7959840281728546,0.002164121835400817,0.9007273488287588,3325,0.002164121835400817
H4_2_volume,C5_return,0.006331293418560123,0.7151512875895265,-0.0021475145514674174,0.9014852622225166,3325,0.0021475145514674174
C4_close_below_C3_low,C5_low_excursion,-0.03595448560123815,0.03816041559322576,-0.002107254672234833,0.903322990025192,3325,0.002107254672234833
C4_inside_C3,C6_return,0.013502397254191448,0.4363751226766161,-0.002100795453743677,0.9036178800404338,3325,0.002100795453743677
C3_volume,C7_low_excursion,0.014365493888993495,0.40762177026383717,-0.002010285967812973,0.9077513914885461,3325,0.002010285967812973
